Algeria,26.5535,32.6753,20.686,*,422,116
Algeria,20.6984,26.2424,15.7497,'Flood Flash flood',393,117
Algeria,14.0645,19.8087,8.74547,*,323,118
Algeria,10.1553,15.5667,5.30699,*,328,119
Algeria,10.4027,15.2835,5.90623,'Flood Riverine flood',308,120
Algeria,11.4849,17.4271,5.92378,*,311,121
Algeria,14.8528,21.011,9.03397,*,311,122
Algeria,16.8927,22.9167,10.6117,*,271,123
Algeria,23.3708,29.9233,16.2679,*,242,124
Algeria,27.665,34.5436,20.4695,*,353,125
Algeria,31.2142,38.1174,23.5612,*,346,126
Algeria,29.9624,36.8302,23.0067,*,315,127
Algeria,24.954,30.9302,19.3701,'Flood Riverine flood',283,128
Algeria,21.1567,27.7703,14.8079,*,361,129
Algeria,16.0897,22.8225,9.57685,*,329,130
Algeria,13.6057,19.98,7.55899,*,280,131
Algeria,12.0324,17.9905,6.40611,*,355,132
Algeria,14.608,20.772,8.86702,*,289,133
Algeria,16.6159,22.8614,10.4802,*,341,134
Algeria,19.7953,25.9279,13.5662,*,306,135
Algeria,21.6787,28.1678,15.4052,*,287,136
Algeria,26.7455,33.3767,19.6316,*,277,137
Algeria,30.3271,37.1119,23.0857,*,357,138
Algeria,29.8798,37.0135,23.2289,*,289,139
Algeria,26.0823,32.4264,20.1017,*,284,140
Algeria,20.9775,27.2757,15.2114,*,409,141
Algeria,15.6832,21.4451,10.2171,*,346,142
Algeria,12.8925,19.3038,7.00321,*,363,143
Algeria,11.4672,17.6564,5.77684,*,350,144
Algeria,11.2438,17.3352,5.37668,*,308,145
Algeria,15.5481,21.504,9.79174,*,385,146
Algeria,19.9484,26.355,13.3713,*,322,147
Algeria,22.7574,28.7378,16.6301,*,416,148
Algeria,26.7529,33.1848,20.1446,*,406,149
Algeria,30.0887,37.1642,23.3029,*,527,150
Algeria,29.9791,37.0568,23.0479,*,396,151
Algeria,27.1557,33.8554,20.4802,*,455,152
Algeria,20.376,26.4575,14.5602,'Flood Riverine flood',571,153
Algeria,16.0807,21.8335,10.6862,*,454,154
Algeria,11.2592,17.0869,5.80744,*,426,155
Algeria,9.64414,15.8032,3.78873,*,602,156
Algeria,8.59359,14.3175,2.99804,'Flood Riverine flood',416,157
Algeria,14.7554,20.5299,8.46283,*,499,158
Algeria,18.7566,24.7026,12.3234,*,516,159
Algeria,24.1683,30.7195,16.9678,*,625,160
Algeria,29.7107,36.3451,22.2658,*,570,161
Algeria,30.9575,37.5487,23.6715,*,622,162
Algeria,31.0228,37.716,23.8385,'Flood Riverine flood',431,163
Algeria,27.2497,33.5766,20.4452,'Flood Riverine flood',612,164
Algeria,23.1262,29.3785,16.693,*,762,165
Algeria,17.699,23.483,12.2914,*,554,166
Algeria,12.5242,18.7289,6.65298,*,525,167
Algeria,11.6428,17.556,5.63973,*,574,168
Algeria,11.7634,17.8826,5.42743,*,670,169
Algeria,18.0412,24.175,11.3798,*,873,170
Algeria,20.2297,26.296,13.58,*,945,171
Algeria,23.4233,29.5773,16.5481,*,906,172
Algeria,27.1137,33.7645,19.631,*,887,173
Algeria,30.0652,36.75,22.9936,*,865,174
Algeria,29.6051,36.2206,22.3207,*,679,175
Algeria,26.7913,33.024,20.79,*,685,176
Algeria,24.1603,30.7954,17.5645,*,680,177
Algeria,15.6235,21.1899,10.0056,*,605,178
Algeria,11.5609,17.031,6.36069,*,463,179
Algeria,12.6557,18.2057,7.17953,*,533,180
Algeria,13.6154,19.6778,7.29919,*,531,181
Algeria,15.1112,20.8373,8.93126,*,558,182
Algeria,20.4205,27.3358,12.8668,*,539,183
Algeria,23.9883,30.7664,16.5264,*,583,184
Algeria,27.6656,34.1398,20.1165,*,515,185
Algeria,30.2447,37.1347,22.7424,*,534,186
Algeria,30.8243,37.9369,23.6763,'Earthquake Ground movement',550,187
Algeria,28.5063,34.9435,21.6393,*,599,188
Algeria,22.775,29.6818,15.9895,*,693,189
Algeria,17.4137,23.2274,11.4949,*,580,190
Algeria,10.8722,16.3702,5.67125,*,522,191
Algeria,9.85784,16.0281,3.98779,*,511,192
